===== Starting battle of <WallE2.0> vs <RussianRoulette> with memory tape size: 11 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0< | -1 | 128 ]
[ 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0< | -1 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | >0 | 0 | 0< | 0 | -1 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | >0 | -1< | 0 | -1 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | >-1 | 0 | -1 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | >0 | -1 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | 0< | 0 | -1 | 0 | >-1 | 128 ]
[ 128 | 0 | 0 | 0 | 0 | -1< | 0 | -1 | 0 | >0 | 128 ]
[ 128 | 0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | >1 | 128 ]
[ 128 | 0 | 0 | 0 | 0< | -1 | 0 | -1 | 0 | >2 | 128 ]
[ 128 | 0 | 0 | 0< | 0 | -1 | 0 | -1 | 0 | >3 | 128 ]
[ 128 | 0 | 0 | -1< | 0 | -1 | 0 | -1 | 0 | >4 | 128 ]
[ 128 | 0 | 0< | -1 | 0 | -1 | 0 | -1 | 0 | >5 | 128 ]
[ 128 | 0 | 0< | -1 | 0 | -1 | 0 | -1 | 0 | >6 | 128 ]
[ 128 | 0< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | >7 | 128 ]
[ 128 | -1< | 0 | -1 | 0 | -1 | 0 | -1 | 0 | >8 | 128 ]
[ 128< | -1 | 0 | -1 | 0 | -1 | 0 | -1 | 0 | >9 | 128 ]
